week_start,SKU_NO,sales
2020-09-14,P367,3
2020-09-14,P368,3
2020-09-14,P369,2
2020-09-14,P370,1
2020-09-14,P371,2
2020-09-14,P372,2
2020-09-14,P373,0
2020-09-14,P374,0
2020-09-14,P375,1
2020-09-14,P376,0
2020-09-14,P377,0
2020-09-14,P378,2
2020-09-14,P379,0
2020-09-14,P380,0
2020-09-14,P381,0
2020-09-14,P382,0
2020-09-14,P383,0
2020-09-14,P384,0
2020-09-14,P386,0
2020-09-14,P387,2
2020-09-14,P388,3
2020-09-14,P389,0
2020-09-14,P390,2
2020-09-14,P391,0
2020-09-14,P392,8
2020-09-14,P393,1
2020-09-14,P394,1
2020-09-14,P395,1
2020-09-14,P396,2
2020-09-14,P397,9
2020-09-14,P398,12
2020-09-14,P399,9
2020-09-14,P400,9
2020-09-14,P401,4
2020-09-14,P402,6
2020-09-14,P403,14
2020-09-14,P404,3
2020-09-14,P405,13
2020-09-14,P406,12
2020-09-14,P407,15
2020-09-14,P408,5
2020-09-14,P409,36
2020-09-14,P410,10
2020-09-14,P411,14
2020-09-14,P412,3
2020-09-14,P413,8
2020-09-14,P414,2
2020-09-14,P415,1
2020-09-14,P416,1
2020-09-14,P417,0
2020-09-14,P418,0
2020-09-14,P419,0
2020-09-14,P420,0
2020-09-14,P421,1
2020-09-14,P422,0
2020-09-14,P423,0
2020-09-14,P424,0
2020-09-14,P425,0
2020-09-14,P426,0
2020-09-14,P427,1
2020-09-14,P428,0
2020-09-14,P429,4
2020-09-14,P430,11
2020-09-14,P431,4
2020-09-14,P432,9
2020-09-14,P433,3
2020-09-14,P434,1
2020-09-14,P435,15
2020-09-14,P436,8
2020-09-14,P437,9
2020-09-14,P438,0
2020-09-14,P439,0
2020-09-14,P440,1
2020-09-14,P441,0
2020-09-14,P442,0
2020-09-14,P443,0
2020-09-14,P444,0
2020-09-14,P445,0
2020-09-14,P446,0
2020-09-14,P447,0
2020-09-14,P448,0
2020-09-14,P449,0
2020-09-14,P450,0
2020-09-14,P451,0
2020-09-14,P452,0
2020-09-14,P453,0
2020-09-14,P454,0
2020-09-14,P455,1
2020-09-14,P456,0
2020-09-14,P457,0
2020-09-14,P458,0
2020-09-14,P459,0
2020-09-14,P460,0
2020-09-14,P461,0
2020-09-14,P462,1
2020-09-14,P463,0
2020-09-14,P464,1
2020-09-14,P465,0
2020-09-14,P466,0
2020-09-14,P467,0
2020-09-14,P468,0
2020-09-14,P469,0
2020-09-14,P470,0
2020-09-14,P471,0
2020-09-14,P472,1
2020-09-14,P473,0
2020-09-14,P474,0
2020-09-14,P475,0
2020-09-14,P476,1
2020-09-14,P477,3
2020-09-14,P478,1
2020-09-14,P479,0
2020-09-14,P480,0
2020-09-14,P481,3
2020-09-14,P482,1
2020-09-14,P483,0
2020-09-14,P484,2
2020-09-14,P485,10
2020-09-14,P486,11
2020-09-14,P487,9
2020-09-14,P488,9
2020-09-14,P489,8
2020-09-14,P490,4
2020-09-14,P491,13
2020-09-14,P492,16
2020-09-14,P493,13
2020-09-14,P494,10
2020-09-14,P495,14
2020-09-14,P496,10
2020-09-14,P497,6
2020-09-14,P498,6
2020-09-14,P499,2
2020-09-14,P500,4
2020-09-14,P501,2
2020-09-14,P502,13
2020-09-14,P503,15
2020-09-14,P504,9
2020-09-14,P505,16
2020-09-14,P506,9
2020-09-14,P507,18
2020-09-14,P508,6
2020-09-14,P509,4
2020-09-14,P510,8
2020-09-14,P511,23
2020-09-14,P512,17
2020-09-14,P513,11
2020-09-14,P514,10
2020-09-14,P515,4
2020-09-14,P516,14
2020-09-14,P517,13
2020-09-14,P518,6
2020-09-14,P519,4
2020-09-14,P520,8
2020-09-14,P521,8
2020-09-14,P522,10
2020-09-14,P523,9
2020-09-14,P524,7
2020-09-14,P525,13
2020-09-14,P526,10
2020-09-14,P527,12
2020-09-14,P528,5
2020-09-14,P529,6
2020-09-14,P530,9
2020-09-14,P531,5
2020-09-14,P532,9
2020-09-14,P533,20
2020-09-14,P534,9
2020-09-14,P535,13
2020-09-14,P536,11
2020-09-14,P537,12
2020-09-14,P538,13
2020-09-14,P539,8
2020-09-14,P540,15
2020-09-14,P541,10
2020-09-14,P542,8
2020-09-14,P543,5
2020-09-14,P544,12
2020-09-14,P545,11
2020-09-14,P546,7
2020-09-14,P547,8
2020-09-14,P548,34
2020-09-14,P549,20
2020-09-14,P550,7
2020-09-14,P551,4
2020-09-14,P552,6
2020-09-14,P553,7
2020-09-14,P554,19
2020-09-14,P555,9
2020-09-14,P556,16
2020-09-14,P557,30
2020-09-14,P558,11
2020-09-14,P559,8
2020-09-14,P560,7
2020-09-14,P561,3
2020-09-14,P562,8
2020-09-14,P563,7
2020-09-14,P564,10
2020-09-14,P565,6
2020-09-14,P566,7
2020-09-14,P567,8
2020-09-14,P568,2
2020-09-14,P569,5
2020-09-14,P570,4
2020-09-14,P571,8
2020-09-14,P572,2
2020-09-14,P573,4
2020-09-14,P574,0
2020-09-14,P575,1
2020-09-14,P576,0
2020-09-14,P577,0
2020-09-14,P578,0
2020-09-14,P579,1
2020-09-14,P580,3
2020-09-14,P581,1
2020-09-14,P582,0
2020-09-14,P583,1
2020-09-14,P584,0
2020-09-14,P585,1
2020-09-14,P586,3
2020-09-14,P587,4
2020-09-14,P588,1
2020-09-14,P589,2
2020-09-14,P590,5
2020-09-14,P591,3
2020-09-14,P592,1
2020-09-14,P593,4
2020-09-14,P594,3
2020-09-14,P595,0
2020-09-14,P596,6
2020-09-14,P597,0
2020-09-14,P598,8
2020-09-14,P599,3
2020-09-14,P600,5
2020-09-14,P601,1
2020-09-14,P602,0
2020-09-14,P603,0
2020-09-14,P604,0
2020-09-14,P605,1
2020-09-14,P606,2
2020-09-14,P607,1
2020-09-14,P608,0
2020-09-14,P609,2
2020-09-14,P610,3
2020-09-14,P611,2
2020-09-14,P612,13
2020-09-14,P613,16
2020-09-14,P614,2
2020-09-14,P615,19
2020-09-14,P616,2
2020-09-14,P617,35
2020-09-14,P618,33
2020-09-14,P619,32
2020-09-14,P620,24
2020-09-14,P621,26
2020-09-14,P622,27
2020-09-14,P623,22
2020-09-14,P624,8
2020-09-14,P625,11
2020-09-14,P626,9
2020-09-14,P627,6
2020-09-14,P628,3
2020-09-14,P629,8
2020-09-14,P630,6
2020-09-14,P631,16
2020-09-14,P632,10
2020-09-14,P633,5
2020-09-14,P634,7
2020-09-14,P635,11
2020-09-14,P636,8
2020-09-14,P637,3
2020-09-14,P638,7
2020-09-14,P639,0
2020-09-14,P640,20
2020-09-14,P641,0
2020-09-14,P642,1
2020-09-14,P643,0
2020-09-14,P644,0
2020-09-14,P646,0
2020-09-14,P647,0
2020-09-14,P649,1
2020-09-14,P650,0
2020-09-14,P651,1
2020-09-14,P652,0
2020-09-14,P653,0
2020-09-14,P654,0
2020-09-14,P655,0
2020-09-14,P656,0
2020-09-14,P657,0
2020-09-14,P658,0
2020-09-14,P659,0
2020-09-14,P660,0
2020-09-14,P661,0
2020-09-14,P662,0
2020-09-14,P663,1
2020-09-14,P664,1
2020-09-14,P665,1
2020-09-14,P666,0
2020-09-14,P667,0
2020-09-14,P668,0
2020-09-14,P669,0
2020-09-14,P670,1
2020-09-14,P671,0
2020-09-14,P672,1
2020-09-14,P673,6
2020-09-14,P674,9
2020-09-14,P675,4
2020-09-14,P676,4
2020-09-14,P677,0
2020-09-14,P678,0
2020-09-14,P679,0
2020-09-14,P680,0
2020-09-14,P681,0
2020-09-14,P682,0
2020-09-14,P683,0
2020-09-14,P684,0
2020-09-14,P685,0
2020-09-14,P686,1
2020-09-14,P687,2
2020-09-14,P688,3
2020-09-14,P689,0
2020-09-14,P690,3
2020-09-14,P691,0
2020-09-14,P692,2
2020-09-14,P693,3
2020-09-14,P694,0
2020-09-14,P695,0
2020-09-14,P696,0
2020-09-14,P697,1
2020-09-14,P698,2
2020-09-14,P699,1
2020-09-14,P700,3
2020-09-14,P701,2
2020-09-14,P702,4
2020-09-14,P703,2
2020-09-14,P704,4
2020-09-14,P705,0
2020-09-14,P706,2
2020-09-14,P707,0
2020-09-14,P708,0
2020-09-14,P711,0
2020-09-14,P712,0
2020-09-14,P713,0
2020-09-14,P714,0
2020-09-14,P715,0
2020-09-14,P716,0
2020-09-14,P717,0
2020-09-14,P718,0
2020-09-14,P719,0
2020-09-14,P720,0
2020-09-14,P721,0
2020-09-14,P722,0
2020-09-14,P724,0
2020-09-14,P726,2
2020-09-14,P727,5
2020-09-14,P728,1
2020-09-14,P729,0
2020-09-14,P730,0
2020-09-14,P731,0
2020-09-14,P732,2
2020-09-14,P733,0
2020-09-14,P734,0
2020-09-14,P735,0
2020-09-14,P736,0
2020-09-14,P737,3
2020-09-14,P738,0
2020-09-14,P739,1
2020-09-14,P740,0
2020-09-14,P741,1
2020-09-14,P742,3
2020-09-14,P743,1
2020-09-14,P744,0
2020-09-14,P745,6
2020-09-14,P746,1
2020-09-14,P747,0
2020-09-14,P748,0
2020-09-14,P749,1
2020-09-14,P750,1
2020-09-14,P751,1
2020-09-14,P752,1
2020-09-14,P753,0
2020-09-14,P754,1
2020-09-14,P755,0
2020-09-14,P756,0
2020-09-14,P757,0
2020-09-14,P758,0
2020-09-14,P759,0
2020-09-14,P760,0
2020-09-14,P761,0
2020-09-14,P762,1
2020-09-14,P763,0
2020-09-14,P764,1
2020-09-14,P765,1
2020-09-14,P766,2
2020-09-14,P767,1
2020-09-14,P768,1
2020-09-14,P769,1
2020-09-14,P770,0
2020-09-14,P771,0
2020-09-14,P772,0
2020-09-14,P773,0
2020-09-14,P774,0
2020-09-14,P775,0
2020-09-14,P776,1
2020-09-14,P777,0
2020-09-14,P778,0
2020-09-14,P779,0
2020-09-14,P780,0
2020-09-14,P781,15
2020-09-14,P782,4
2020-09-14,P783,4
2020-09-14,P784,3
2020-09-14,P785,4
2020-09-14,P786,1
2020-09-14,P787,4
2020-09-14,P788,5
2020-09-14,P789,1
2020-09-14,P790,3
2020-09-14,P791,4
2020-09-14,P792,1
2020-09-14,P793,7
2020-09-14,P794,0
2020-09-14,P795,1
2020-09-14,P796,0
2020-09-14,P797,2
2020-09-14,P798,2
2020-09-14,P799,2
2020-09-14,P800,5
2020-09-14,P801,5
2020-09-14,P802,0
2020-09-14,P803,3
2020-09-14,P804,2
2020-09-14,P805,1
2020-09-14,P806,4
2020-09-14,P807,1
2020-09-14,P808,4
2020-09-14,P809,1
2020-09-14,P810,3
2020-09-14,P811,5
2020-09-14,P812,1
2020-09-14,P813,1
2020-09-14,P814,1
2020-09-14,P815,0
2020-09-14,P816,3
2020-09-14,P817,0
2020-09-14,P818,0
2020-09-14,P819,1
2020-09-21,P1,9
2020-09-21,P2,2
2020-09-21,P3,12
2020-09-21,P4,6
2020-09-21,P5,8
2020-09-21,P6,4
2020-09-21,P7,5
2020-09-21,P8,6
2020-09-21,P9,9
2020-09-21,P10,22
2020-09-21,P11,10
2020-09-21,P12,5
2020-09-21,P13,12
2020-09-21,P14,12
2020-09-21,P15,22
2020-09-21,P16,31
2020-09-21,P17,29
2020-09-21,P18,34
2020-09-21,P19,34
2020-09-21,P20,8
2020-09-21,P21,7
2020-09-21,P22,8
2020-09-21,P23,5
2020-09-21,P24,36
2020-09-21,P25,22
2020-09-21,P26,7
2020-09-21,P27,28
2020-09-21,P28,34
2020-09-21,P29,7
2020-09-21,P30,41
2020-09-21,P31,10
2020-09-21,P32,6
2020-09-21,P33,5
2020-09-21,P34,35
2020-09-21,P35,40
2020-09-21,P36,22
2020-09-21,P37,44
2020-09-21,P38,35
2020-09-21,P39,23
2020-09-21,P40,34
2020-09-21,P41,22
2020-09-21,P42,29
2020-09-21,P43,34
2020-09-21,P44,38
2020-09-21,P45,22
2020-09-21,P46,29
2020-09-21,P47,26
2020-09-21,P48,17
2020-09-21,P49,28
2020-09-21,P50,10
2020-09-21,P51,15
2020-09-21,P52,26
2020-09-21,P53,4
2020-09-21,P54,41
2020-09-21,P55,30
2020-09-21,P56,21
2020-09-21,P57,30
2020-09-21,P58,27
2020-09-21,P59,6
2020-09-21,P60,23
2020-09-21,P61,26
2020-09-21,P62,12
2020-09-21,P63,35
2020-09-21,P64,28
2020-09-21,P65,14
2020-09-21,P66,33
2020-09-21,P67,32
2020-09-21,P68,12
2020-09-21,P69,27
2020-09-21,P70,30
2020-09-21,P71,8
2020-09-21,P72,34
2020-09-21,P73,35
2020-09-21,P74,9
2020-09-21,P75,35
2020-09-21,P76,24
2020-09-21,P77,4
2020-09-21,P78,24
2020-09-21,P79,24
2020-09-21,P80,35
2020-09-21,P81,5
2020-09-21,P82,7
2020-09-21,P83,29
2020-09-21,P84,30
2020-09-21,P85,43
2020-09-21,P86,32
2020-09-21,P87,37
2020-09-21,P88,26
2020-09-21,P89,22
2020-09-21,P90,32
2020-09-21,P91,10
2020-09-21,P92,39
2020-09-21,P93,13
2020-09-21,P94,11
2020-09-21,P95,14
2020-09-21,P96,32
2020-09-21,P97,25
2020-09-21,P98,4
2020-09-21,P99,11
2020-09-21,P100,12
2020-09-21,P101,37
2020-09-21,P102,30
2020-09-21,P103,10
2020-09-21,P104,1
2020-09-21,P105,5
2020-09-21,P106,11
2020-09-21,P107,18
2020-09-21,P108,3
2020-09-21,P109,8
2020-09-21,P110,6
2020-09-21,P111,7
2020-09-21,P112,47
2020-09-21,P113,33
2020-09-21,P114,14
2020-09-21,P115,11
2020-09-21,P116,13
2020-09-21,P117,5
2020-09-21,P118,7
2020-09-21,P119,28
2020-09-21,P120,31
2020-09-21,P121,8
2020-09-21,P122,5
2020-09-21,P123,2
2020-09-21,P124,1
2020-09-21,P125,6
2020-09-21,P126,5
2020-09-21,P127,4
2020-09-21,P128,19
2020-09-21,P129,35
2020-09-21,P130,37
2020-09-21,P131,32
2020-09-21,P132,34
2020-09-21,P133,32
2020-09-21,P134,33
2020-09-21,P135,38
2020-09-21,P136,30
2020-09-21,P137,36
2020-09-21,P138,31
2020-09-21,P139,27
2020-09-21,P140,34
2020-09-21,P141,30
2020-09-21,P142,31
2020-09-21,P143,17
2020-09-21,P144,11
2020-09-21,P145,9
2020-09-21,P146,8
2020-09-21,P147,9
2020-09-21,P148,2
2020-09-21,P149,7
2020-09-21,P150,6
2020-09-21,P151,0
2020-09-21,P152,9
2020-09-21,P153,8
2020-09-21,P154,7
2020-09-21,P155,5
2020-09-21,P156,5
2020-09-21,P157,8
2020-09-21,P158,1
2020-09-21,P159,1
2020-09-21,P160,8
2020-09-21,P161,6
2020-09-21,P162,4
2020-09-21,P163,3
2020-09-21,P164,12
2020-09-21,P165,5
2020-09-21,P166,9
2020-09-21,P167,39
2020-09-21,P168,29
2020-09-21,P169,17
2020-09-21,P170,32
2020-09-21,P171,6
2020-09-21,P172,29
2020-09-21,P173,35
2020-09-21,P174,38
2020-09-21,P175,32
2020-09-21,P176,32
2020-09-21,P177,43
2020-09-21,P178,29
2020-09-21,P179,37
2020-09-21,P180,27
2020-09-21,P181,38
2020-09-21,P182,38
2020-09-21,P183,30
2020-09-21,P184,28
2020-09-21,P185,39
2020-09-21,P186,29
2020-09-21,P187,27
2020-09-21,P188,31
2020-09-21,P189,25
2020-09-21,P190,33
2020-09-21,P191,36
2020-09-21,P192,28
2020-09-21,P193,25
2020-09-21,P194,27
2020-09-21,P195,3
2020-09-21,P196,22
2020-09-21,P197,6
2020-09-21,P198,8
2020-09-21,P199,4
2020-09-21,P200,18
2020-09-21,P201,5
2020-09-21,P202,21
2020-09-21,P203,7
2020-09-21,P204,2
2020-09-21,P205,11
2020-09-21,P206,3
2020-09-21,P207,5
2020-09-21,P208,33
2020-09-21,P209,10
2020-09-21,P210,10
2020-09-21,P211,9
2020-09-21,P212,3
2020-09-21,P213,0
2020-09-21,P214,1
2020-09-21,P215,0
2020-09-21,P216,0
2020-09-21,P217,0
2020-09-21,P218,0
2020-09-21,P219,0
2020-09-21,P220,1
2020-09-21,P221,1
2020-09-21,P222,0
2020-09-21,P223,0
2020-09-21,P224,0
2020-09-21,P225,0
2020-09-21,P226,0
2020-09-21,P227,0
2020-09-21,P228,0
2020-09-21,P229,0
2020-09-21,P230,0
2020-09-21,P231,0
2020-09-21,P232,0
2020-09-21,P233,0
2020-09-21,P234,0
2020-09-21,P235,0
2020-09-21,P236,0
2020-09-21,P237,0
2020-09-21,P238,0
2020-09-21,P239,0
2020-09-21,P240,0
2020-09-21,P241,0
2020-09-21,P242,0
2020-09-21,P243,0
2020-09-21,P244,0
2020-09-21,P245,0
2020-09-21,P246,1
2020-09-21,P247,1
2020-09-21,P248,0
2020-09-21,P249,0
2020-09-21,P250,0
2020-09-21,P251,0
2020-09-21,P252,0
2020-09-21,P253,0
2020-09-21,P254,0
2020-09-21,P255,0
2020-09-21,P256,0
2020-09-21,P257,1
2020-09-21,P258,0
2020-09-21,P259,0
2020-09-21,P260,0
2020-09-21,P261,18
2020-09-21,P262,16
2020-09-21,P263,10
2020-09-21,P264,9
2020-09-21,P265,0
2020-09-21,P266,11
2020-09-21,P267,10
2020-09-21,P268,14
2020-09-21,P269,12
2020-09-21,P270,15
2020-09-21,P271,1
2020-09-21,P272,0
2020-09-21,P273,0
2020-09-21,P274,0
2020-09-21,P275,0
2020-09-21,P276,0
2020-09-21,P277,2
2020-09-21,P278,1
2020-09-21,P279,1
2020-09-21,P280,0
2020-09-21,P281,1
2020-09-21,P282,1
2020-09-21,P283,0
2020-09-21,P284,20
2020-09-21,P285,9
2020-09-21,P286,16
2020-09-21,P287,2
2020-09-21,P288,2
2020-09-21,P289,2
2020-09-21,P290,2
2020-09-21,P291,3
2020-09-21,P292,1
2020-09-21,P293,1
2020-09-21,P294,8
2020-09-21,P295,4
2020-09-21,P296,4
2020-09-21,P297,3
2020-09-21,P298,3
2020-09-21,P299,4
2020-09-21,P300,6
2020-09-21,P301,8
2020-09-21,P302,5
2020-09-21,P303,5
2020-09-21,P304,8
2020-09-21,P305,8
2020-09-21,P306,3
2020-09-21,P307,3
2020-09-21,P308,0
2020-09-21,P309,3
2020-09-21,P310,4
2020-09-21,P311,4
2020-09-21,P312,5
2020-09-21,P313,4
2020-09-21,P314,2
2020-09-21,P315,3
2020-09-21,P316,2
2020-09-21,P317,3
2020-09-21,P318,1
2020-09-21,P319,13
2020-09-21,P320,4
2020-09-21,P321,4
2020-09-21,P322,4
2020-09-21,P323,5
2020-09-21,P324,5
2020-09-21,P325,1
2020-09-21,P326,10
2020-09-21,P327,3
2020-09-21,P328,3
2020-09-21,P329,0
2020-09-21,P330,1
2020-09-21,P331,3
2020-09-21,P332,11
2020-09-21,P333,6
2020-09-21,P334,6
2020-09-21,P335,6
2020-09-21,P336,3
2020-09-21,P337,5
2020-09-21,P338,3
2020-09-21,P339,1
2020-09-21,P340,0
2020-09-21,P341,2
2020-09-21,P342,2
2020-09-21,P343,2
2020-09-21,P344,0
2020-09-21,P345,1
2020-09-21,P346,1
2020-09-21,P347,1
2020-09-21,P348,1
2020-09-21,P349,0
2020-09-21,P350,0
2020-09-21,P351,0
2020-09-21,P352,0
2020-09-21,P354,1
2020-09-21,P355,0
2020-09-21,P356,7
2020-09-21,P357,1
2020-09-21,P358,2
2020-09-21,P359,8
2020-09-21,P360,1
2020-09-21,P361,4
2020-09-21,P362,0
2020-09-21,P363,2
2020-09-21,P364,14
2020-09-21,P365,7
2020-09-21,P366,5
2020-09-21,P367,3
2020-09-21,P368,6
2020-09-21,P369,1
2020-09-21,P370,0
2020-09-21,P371,1
2020-09-21,P372,1
2020-09-21,P373,1
2020-09-21,P374,2
2020-09-21,P375,1
2020-09-21,P376,0
2020-09-21,P377,3
2020-09-21,P378,0
2020-09-21,P379,0
2020-09-21,P380,0
2020-09-21,P381,0
2020-09-21,P382,0
2020-09-21,P383,0
2020-09-21,P384,0
2020-09-21,P386,0
2020-09-21,P387,4
2020-09-21,P388,0
2020-09-21,P389,2
2020-09-21,P390,0
2020-09-21,P391,3
2020-09-21,P392,6
2020-09-21,P393,1
2020-09-21,P394,1
2020-09-21,P395,3
2020-09-21,P396,2
2020-09-21,P397,6
2020-09-21,P398,9
2020-09-21,P399,7
2020-09-21,P400,11
2020-09-21,P401,4
2020-09-21,P402,2
2020-09-21,P403,12
2020-09-21,P404,5
2020-09-21,P405,16
2020-09-21,P406,8
2020-09-21,P407,18
2020-09-21,P408,7
2020-09-21,P409,47
2020-09-21,P410,16
2020-09-21,P411,13
2020-09-21,P412,3
2020-09-21,P413,8
2020-09-21,P414,4
2020-09-21,P415,1
2020-09-21,P416,1
2020-09-21,P417,1
2020-09-21,P418,0
2020-09-21,P419,1
2020-09-21,P420,0
2020-09-21,P421,0
2020-09-21,P422,1
2020-09-21,P423,0
2020-09-21,P424,0
2020-09-21,P425,0
2020-09-21,P426,0
2020-09-21,P427,0
2020-09-21,P428,0
2020-09-21,P429,7
2020-09-21,P430,10
2020-09-21,P431,4
2020-09-21,P432,6
2020-09-21,P433,2
2020-09-21,P434,0
2020-09-21,P435,8
2020-09-21,P436,6
2020-09-21,P437,8
2020-09-21,P438,3
2020-09-21,P439,0
2020-09-21,P440,0
2020-09-21,P441,0
2020-09-21,P442,0
2020-09-21,P443,0
2020-09-21,P444,0
2020-09-21,P445,0
2020-09-21,P446,0
2020-09-21,P447,0
2020-09-21,P448,0
2020-09-21,P449,0
2020-09-21,P450,0
2020-09-21,P451,2
2020-09-21,P452,0
2020-09-21,P453,0
2020-09-21,P454,1
2020-09-21,P455,1
2020-09-21,P456,0
2020-09-21,P457,0
2020-09-21,P458,0
2020-09-21,P459,2
2020-09-21,P460,1
2020-09-21,P461,0
2020-09-21,P462,0
2020-09-21,P463,0
2020-09-21,P464,0
2020-09-21,P465,0
2020-09-21,P466,0
2020-09-21,P467,0
2020-09-21,P468,0
2020-09-21,P469,0
2020-09-21,P470,0
2020-09-21,P471,0
2020-09-21,P472,0
2020-09-21,P473,0
2020-09-21,P474,0
2020-09-21,P475,1
2020-09-21,P476,0
2020-09-21,P477,2
2020-09-21,P478,2
2020-09-21,P479,1
2020-09-21,P480,2
2020-09-21,P481,1
2020-09-21,P482,0
2020-09-21,P483,0
2020-09-21,P484,5
2020-09-21,P485,10
2020-09-21,P486,15
2020-09-21,P487,16
2020-09-21,P488,6
2020-09-21,P489,4
2020-09-21,P490,9
2020-09-21,P491,22
2020-09-21,P492,8
2020-09-21,P493,11
2020-09-21,P494,10
2020-09-21,P495,13
2020-09-21,P496,5
2020-09-21,P497,3
2020-09-21,P498,2
2020-09-21,P499,10
2020-09-21,P500,8
2020-09-21,P501,3
2020-09-21,P502,14
2020-09-21,P503,12
2020-09-21,P504,9
2020-09-21,P505,15
2020-09-21,P506,8
2020-09-21,P507,13
2020-09-21,P508,9
2020-09-21,P509,6
2020-09-21,P510,3
2020-09-21,P511,20
2020-09-21,P512,15
2020-09-21,P513,18
2020-09-21,P514,4
2020-09-21,P515,5
2020-09-21,P516,17
2020-09-21,P517,12
2020-09-21,P518,12
2020-09-21,P519,16
2020-09-21,P520,5
2020-09-21,P521,10
2020-09-21,P522,12
2020-09-21,P523,8
2020-09-21,P524,5
2020-09-21,P525,11
2020-09-21,P526,17
2020-09-21,P527,11
2020-09-21,P528,10
2020-09-21,P529,10
2020-09-21,P530,15
2020-09-21,P531,4
2020-09-21,P532,7
2020-09-21,P533,18
2020-09-21,P534,8
2020-09-21,P535,17
2020-09-21,P536,4
2020-09-21,P537,16
2020-09-21,P538,9
2020-09-21,P539,13
2020-09-21,P540,9
2020-09-21,P541,14
2020-09-21,P542,10
2020-09-21,P543,5
2020-09-21,P544,9
2020-09-21,P545,16
2020-09-21,P546,10
2020-09-21,P547,7
2020-09-21,P548,29
2020-09-21,P549,28
2020-09-21,P550,6
2020-09-21,P551,9
2020-09-21,P552,9
2020-09-21,P553,2
2020-09-21,P554,10
2020-09-21,P555,7
2020-09-21,P556,12
2020-09-21,P557,20
2020-09-21,P558,5
2020-09-21,P559,14
2020-09-21,P560,10
2020-09-21,P561,4
2020-09-21,P562,1
2020-09-21,P563,9
2020-09-21,P564,9
2020-09-21,P565,7
2020-09-21,P566,21
2020-09-21,P567,2
2020-09-21,P568,3
2020-09-21,P569,1
2020-09-21,P570,2
2020-09-21,P571,2
2020-09-21,P572,0
2020-09-21,P573,2
2020-09-21,P574,2
2020-09-21,P575,0
2020-09-21,P576,0
2020-09-21,P577,0
2020-09-21,P578,0
2020-09-21,P579,1
2020-09-21,P580,3
2020-09-21,P581,1
2020-09-21,P582,1
2020-09-21,P583,4
2020-09-21,P584,1
2020-09-21,P585,1
2020-09-21,P586,5
2020-09-21,P587,3
2020-09-21,P588,4
2020-09-21,P589,2
2020-09-21,P590,2
2020-09-21,P591,3
2020-09-21,P592,1
2020-09-21,P593,1
2020-09-21,P594,1
2020-09-21,P595,1
2020-09-21,P596,7
2020-09-21,P597,1
2020-09-21,P598,16
2020-09-21,P599,5
2020-09-21,P600,0
2020-09-21,P601,2
2020-09-21,P602,0
2020-09-21,P603,0
2020-09-21,P604,0
2020-09-21,P605,0
2020-09-21,P606,1
2020-09-21,P607,0
2020-09-21,P608,1
2020-09-21,P609,3
2020-09-21,P610,3
2020-09-21,P611,6
2020-09-21,P612,5
2020-09-21,P613,29
2020-09-21,P614,3
2020-09-21,P615,26
2020-09-21,P616,6
2020-09-21,P617,38
2020-09-21,P618,39
2020-09-21,P619,34
2020-09-21,P620,35
2020-09-21,P621,16
2020-09-21,P622,25
2020-09-21,P623,35
2020-09-21,P624,7
2020-09-21,P625,11
2020-09-21,P626,6
2020-09-21,P627,11
2020-09-21,P628,13
2020-09-21,P629,12
2020-09-21,P630,11
2020-09-21,P631,12
2020-09-21,P632,11
2020-09-21,P633,7
2020-09-21,P634,9
2020-09-21,P635,8
2020-09-21,P636,13
2020-09-21,P637,6
2020-09-21,P638,8
2020-09-21,P639,0
2020-09-21,P640,18
2020-09-21,P641,4
2020-09-21,P642,4
2020-09-21,P643,0
2020-09-21,P644,0
2020-09-21,P646,0
2020-09-21,P647,0
2020-09-21,P649,0
2020-09-21,P650,0
2020-09-21,P651,0
2020-09-21,P652,0
2020-09-21,P653,0
2020-09-21,P654,0
2020-09-21,P655,0
2020-09-21,P656,0
2020-09-21,P657,0
2020-09-21,P658,0
2020-09-21,P659,0
2020-09-21,P660,0
2020-09-21,P661,0
2020-09-21,P662,0
2020-09-21,P663,1
2020-09-21,P664,0
2020-09-21,P665,0
2020-09-21,P666,0
2020-09-21,P667,1
2020-09-21,P668,0
2020-09-21,P669,0
2020-09-21,P670,0
2020-09-21,P671,0
2020-09-21,P672,0
2020-09-21,P673,5
2020-09-21,P674,7
2020-09-21,P675,6
2020-09-21,P676,6
2020-09-21,P677,0
2020-09-21,P678,0
2020-09-21,P679,0
2020-09-21,P680,0
2020-09-21,P681,0
2020-09-21,P682,0
2020-09-21,P683,0
2020-09-21,P684,0
2020-09-21,P685,0
2020-09-21,P686,3
2020-09-21,P687,0
2020-09-21,P688,0
2020-09-21,P689,1
2020-09-21,P690,1
2020-09-21,P691,0
2020-09-21,P692,1
2020-09-21,P693,3
2020-09-21,P694,0
2020-09-21,P695,1
2020-09-21,P696,0
2020-09-21,P697,0
2020-09-21,P698,3
2020-09-21,P699,1
2020-09-21,P700,0
2020-09-21,P701,5
2020-09-21,P702,4
2020-09-21,P703,5
2020-09-21,P704,1
2020-09-21,P705,1
2020-09-21,P706,0
2020-09-21,P707,1
2020-09-21,P708,0
2020-09-21,P711,0
2020-09-21,P712,0
2020-09-21,P713,0
2020-09-21,P714,0
2020-09-21,P715,0
2020-09-21,P716,0
2020-09-21,P717,0
2020-09-21,P718,1
2020-09-21,P719,0
2020-09-21,P720,0
2020-09-21,P721,0
2020-09-21,P722,0
2020-09-21,P724,0
2020-09-21,P726,3
2020-09-21,P727,3
